experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,instructions_key.keys,instructions_key.rt,rt,score,response_number,block_number,time,interval,response.keys,response.rt,break_key.keys,break_key.rt,closing_key.keys,closing_key.rt,date,frameRate,expName,session,participant,
5,0,5,0,,,9.86149096489,370,10,6,3210.52107215,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,4.75387811661,370,11,6,3215.27588105,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,4.73826384544,370,12,6,3219.99769711,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,6.75864505768,371,13,6,3226.77130914,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,11.161383152,372,14,6,3237.93326998,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,8.275578022,373,15,6,3246.20849204,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,5.57133698463,374,16,6,3251.78096414,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,12.8635590076,375,17,6,3264.64453101,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,6.60692095757,376,18,6,3271.25154495,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
5,0,5,0,,,8.19296789169,377,19,6,3279.44381499,5,,,,,,,2017_Aug_01_1043,59.8959536747,DRL_task,1,105,
